LEVEL:0
		SKELETONARCHER:FLAG_HOODED|FLAG_LEADING
		SKELETONARCHER:FLAG_HOODED|FLAG_LEADING
		SKELETONARCHER:FLAG_HOODED
LEVEL:3
	FORMATION
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON
		SKELETON
		SKELETONARCHER
		SKELETONARCHER
	FORMATION
		SKELETON:FLAG_GAUNTLETS
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_BREASTPLATE
		SKELETON
		SKELETON
		SKELETON
	FORMATION
		ZOMBIE:FLAG_HPDOWN
		ZOMBIE:FLAG_HPDOWN
		ZOMBIE
		ZOMBIE
		IMP
		IMP
	FORMATION:
		ZOMBIE:FLAG_HPDOWN
		ZOMBIE
		ZOMBIE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
	FORMATION:
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
	FORMATION
		IMP
		IMP
		IMP
		IMP
		IMP
		IMP
		IMP
	FORMATION
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER
		SKELETONARCHER
		SKELETON:FLAG_HELMET
		SKELETON
		SKELETON
	FORMATION
		SKELETONARCHER:FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING
		ZOMBIE:FLAG_HPDOWN
		ZOMBIE:FLAG_HPDOWN
		SKELETON
		SKELETON
LEVEL:4
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
	FORMATION
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_LEADING
		SKELETON:FLAG_LEADING
		IMP
		IMP
		IMP
	FORMATION:
		SKELETONARCHER:FLAG_LEADING
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE|FLAT_HELMET
		SKELETON
		ZOMBIE
		ZOMBIE
		SKELETON:FLAG_GAUNTLETS|FLAG_HELM
		SKELETON:FLAG_GAUNTLETS|FLAG_HELM
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON
		SKELETON
		SKELETON
		SKELETON
	FORMATION
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON
		SKELETON
		SKELETON
		IMP
		IMP
		IMP
		IMP
		IMP
	FORMATION:
		SKELETONARCHER:FLAG_LEADING
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_BREASTPLATE
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		ZOMBIE
		ZOMBIE
		SKELETON:FLAG_GAUNTLETS|FLAG_HELM
		SKELETON:FLAG_GAUNTLETS|FLAG_HELM
	FORMATION:
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FIRE
LEVEL:5
	FORMATION:
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON
		SKELETON
		SKELETONARCHER
		SKELETONARCHER
		SKELETONARCHER
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING
	FORMATION:
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON
		SKELETON
		SHADOW
		ZOMBIE:FLAG_HPUP
		ZOMBIE:FLAG_HPUP
		ZOMBIE:FLAG_FAST
		ZOMBIE:FLAG_FAST
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		BANSHEE
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON
		SKELETON
		SKELETON
	FORMATION:
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FROST|FLAG_HPUP
		SKELETONMAGE:FLAG_FROST|FLAG_HPUP
		SKELETONMAGE:FLAG_FIRE|FLAG_HPUP
		SKELETONMAGE:FLAG_FIRE|FLAG_HPUP
		ZOMBIE
		ZOMBIE
		ZOMBIE:FLAG_HPUP
		ZOMBIE:FLAG_HPUP
		ZOMBIE:FLAG_HPUP
	FORMATION:
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
	FORMATION:
		IMP
		IMP
		IMP
		IMP
		IMP
		IMP
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
	FORMATION:
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FROST
		SKELETONMAGE:FLAG_FROST
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FROST
LEVEL:6
	FORMATION:
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE|FLAG_BURNING
		SKELETON:FLAG_BREASTPLATE|FLAG_BURNING
	FORMATION
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT
		SKELETONMAGE:FLAG_FIRE
		SHADOW
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
	FORMATION
		IMP
		IMP
		IMP
		IMP
		IMP
		IMP
		SKELETON:FLAG_BURNING|FLAG_FAST
		SKELETON:FLAG_BURNING|FLAG_FAST
		SKELETON:FLAG_BURNING|FLAG_FAST
	FORMATION
		SKELETON:FLAG_BURNING|FLAG_FAST
		SKELETON:FLAG_BURNING|FLAG_FAST
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_HOODED
	FORMATION
		ZOMBIE:FLAG_FAST|FLAG_HPUP
		ZOMBIE:FLAG_FAST|FLAG_HPUP
		ZOMBIE:FLAG_FAST
		ZOMBIE
		ZOMBIE
		SKELETONMAGE:FLAG_FROST|FLAG_SHIELD
		SKELETONMAGE:FLAG_FROST|FLAG_HAT
		SKELETONMAGE:FLAG_FROST
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE|FLAG_BURNING
		SKELETON:FLAG_BREASTPLATE|FLAG_BURNING
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_BURNING
		SKELETON:FLAG_HELMET|FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
	FORMATION
		BANSHEE
		BANSHEE
		IMP
		IMP
		IMP
		SKELETON
		SKELETON
		SKELETON
		SHADOW
	FORMATION
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_SHIELD
		SKELETONMAGE:FLAG_FROST|FLAG_HAT|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FROST|FLAG_SHIELD
LEVEL:7
	FORMATION:
		SKELETON:FLAG_HELMET|FLAG_BURNING
		SKELETONMAGE:FLAG_FIRE
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		DEMON
	FORMATION:
		DEMON
		DEMON
		IMP
		IMP
		IMP
		IMP
		IMP
		IMP
	FORMATION:
		SKELETONMAGE:FLAG_FIRE
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT
		BANSHEE
		BANSHEE
		BANSHEE
		DEMON
	FORMATION:
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
	FORMATION
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_HOODED
	FORMATION:
		SKELETON:FLAG_BURNING|FLAG_HELMET
		SKELETON:FLAG_BURNING|FLAG_GAUNTLETS
		SKELETON:FLAG_BURNING|FLAG_BREASTPLATE
		SKELETON:FLAG_BURNING|FLAG_GAUNTLETS
	FORMATION
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING
		SKELETONARCHER:FLAG_BURNING|FLAG_HOODED
	FORMATION:
		DEMON
		DEMON
		IMP
		IMP
		IMP
		SKELETON:FLAG_BURNING|FLAG_HPUP
		SKELETON:FLAG_BURNING|FLAG_HPUP
		SKELETON:FLAG_BURNING|FLAG_HPUP
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
LEVEL:8
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE
		SKELETONMAGE:FLAG_POISON
		SKELETONMAGE:FLAG_POISON|FLAG_HAT
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		SKELETON:FLAG_HELMET|FLAG_STRONG
		SKELETON:FLAG_HELMET|FLAG_STRONG
		SKELETON:FLAG_STRONG|FLAG_GAUNTLETS
		SKELETON:FLAG_STRONG
		SKELETON
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING
		SKELETONARCHER:FLAG_LEADING
	FORMATION
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN|FLAG_SPAWNER
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_BREASTPLATE|FLAG_HPUP
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_STRONG|FLAG_HPUP
		SKELETONMAGE:FLAG_POISON
		SKELETONMAGE:FLAG_POISON|FLAG_HAT
		SKELETONMAGE:FLAG_POISON
		SKELETONMAGE:FLAG_POISON|FLAG_HAT
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		SKELETONMAGE:FLAG_POISON
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		ZOMBIE:FLAG_FLYBLOWN|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		ZOMBIE:FLAG_FLYBLOWN
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT
		SKELETONMAGE:FLAG_POISON|FLAG_HAT
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS
		SKELETON
		SKELETON
		SKELETON
		SKELETON
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
LEVEL:9
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
	FORMATION
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE|FLAG_STRONG
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_STRONG|FLAG_HPUP
		SKELETONMAGE:FLAG_POISON|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_HPUP|FLAG_SHIELD
	FORMATION:
		SHADOW
		SHADOW
		SHADOW
		SKELETON
		SKELETON
		SKELETON
	FORMATION:
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
	FORMATION:
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
	FORMATION:
		SKELETONMAGE:FLAG_POISON|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_FAST
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_FAST
		SKELETONMAGE:FLAG_FIRE|FLAG_FAST
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_FAST
	FORMATION:
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETON:FLAG_BURNING|FLAG_HELMET|FLAG_GAUNTLETS|FLAG_BREASTPLATE|FLAG_GREAVES
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_BURNING|FLAG_LEADING|FLAG_HPUP
		SKELETONARCHER:FLAG_BURNING|FLAG_HOODED|FLAG_HPUP
	FORMATION:
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_FAST|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
		SKELETONARCHER:FLAG_LEADING|FLAG_HPUP|FLAG_HOODED
LEVEL:10
	FORMATION:
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SHADOW
	FORMATION
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		ZOMBIE:FLAG_FLYBLOWN|FLAG_HPUP|FLAG_SPAWNER
		SKELETON:FLAG_HELMET|FLAG_GREAVES|FLAG_BREASTPLATE|FLAG_STRONG
		SKELETON:FLAG_BREASTPLATE
		SKELETON:FLAG_GREAVES|FLAG_GAUNTLETS|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
	FORMATION
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP|FLAG_BREASTPLATE
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP|FLAG_BREASTPLATE
		SKELETON:FLAG_STRONG|FLAG_HPUP
		SKELETONMAGE:FLAG_FROST|FLAG_HAT|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_HPUP|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_HPUP|FLAG_SUPERSHIELD
	FORMATION:
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		DEMON:FLAG_HPUP
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
		SKELETON:FLAG_BURNING
	FORMATION:
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_LEADING|FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
	FORMATION
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		SKELETONARCHER:FLAG_HOODED|FLAG_BURNING
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
		BANSHEE
	FORMATION:
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETON:FLAG_HELMET|FLAG_STRONG|FLAG_HPUP
		SKELETONMAGE:FLAG_POISON|FLAG_HAT|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_POISON|FLAG_FAST|FLAG_SHIELD
		SKELETONMAGE:FLAG_FIRE|FLAG_FAST
	FORMATION
		SKELETONMAGE:FLAG_FIRE|FLAG_HAT|FLAG_FAST
		SKELETONMAGE:FLAG_FROST|FLAG_SHIELD
		SKELETONMAGE:FLAG_FROST|FLAG_HAT|FLAG_SUPERSHIELD
